,run,predicted_state,actual_state,is_prediction_correct
3223,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3224,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3225,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3226,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3227,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3228,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3229,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3230,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3231,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3232,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3233,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3234,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3235,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3236,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3237,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3238,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3239,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3240,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3241,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3242,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3243,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3244,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3245,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3246,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3247,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3248,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3249,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3250,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3251,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3252,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3253,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3254,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3255,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3256,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3257,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3258,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3259,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3260,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3261,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3262,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3263,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3264,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3265,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3266,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3267,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3268,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3269,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3270,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3271,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3272,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3273,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3274,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3275,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3276,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3277,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3278,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3279,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3280,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3281,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3282,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3283,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3284,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3285,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3286,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3287,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3288,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3289,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3290,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3291,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3292,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3293,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3294,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3295,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3296,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, -0.0)",True
3297,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, -0.0, 0.0)",True
3298,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, -0.0, 0.0, 0.0)",True
3299,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3300,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3301,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3302,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3303,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3304,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3305,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3306,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3307,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3308,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3309,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3310,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3311,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3312,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3313,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3314,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3315,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3316,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3317,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3318,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3319,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3320,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3321,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3322,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3323,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3324,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3325,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3326,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3327,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3328,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3329,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3330,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3331,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3332,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3333,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3334,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3335,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3336,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3337,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3338,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3339,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3340,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3341,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3342,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3343,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3344,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3345,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3346,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3347,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3348,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3349,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3350,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, -0.0)",True
3351,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, -0.0, -0.0)",True
3352,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, -0.0, 0.0)",True
3353,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, -0.0, 0.0, 0.0)",True
3354,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, 0.0, 0.0)",True
3355,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, -0.0)",True
3356,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 1.0)",False
3357,,"(0, 0, 0, 1, 0)","(0.0, 0.0, -0.0, 1.0, 0.0)",True
3358,,"(0, 0, 1, 0, 0)","(0.0, -0.0, 1.0, 0.0, 0.0)",True
3359,,"(0, 1, 0, 0, 0)","(-0.0, 1.0, 0.0, 0.0, 0.0)",True
3360,,"(1, 0, 0, 0, 0)","(1.0, 0.0, 0.0, 0.0, 0.0)",True
3361,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3362,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3363,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3364,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3365,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3366,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3367,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3368,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3369,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3370,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3371,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3372,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3373,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3374,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3375,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3376,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3377,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3378,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3379,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3380,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3381,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3382,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3383,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3384,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3385,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3386,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3387,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3388,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3389,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3390,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3391,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3392,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3393,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3394,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3395,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3396,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3397,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3398,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3399,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3400,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3401,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3402,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3403,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3404,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3405,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3406,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3407,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3408,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3409,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3410,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3411,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3412,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3413,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3414,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3415,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3416,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3417,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3418,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3419,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3420,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3421,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3422,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3423,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3424,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3425,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3426,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3427,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3428,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3429,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3430,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3431,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3432,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3433,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3434,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3435,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3436,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3437,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3438,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3439,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3440,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3441,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3442,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3443,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3444,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3445,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3446,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3447,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3448,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3449,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3450,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3451,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3452,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3453,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3454,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3455,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, -0.0)",True
3456,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
3457,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
3458,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3459,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3460,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3461,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3462,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3463,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3464,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3465,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3466,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3467,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3468,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3469,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3470,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
3471,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, -0.0)",True
3472,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, -0.0, 0.0)",True
3473,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, 0.0, -0.0)",True
3474,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, -0.0, 0.0)",True
3475,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, -0.0, 0.0, 0.0)",True
3476,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
3477,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
3478,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3479,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3480,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3481,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3482,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3483,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3484,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3485,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3486,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3487,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3488,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3489,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3490,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3491,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3492,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3493,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3494,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3495,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3496,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3497,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3498,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3499,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3500,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3501,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3502,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3503,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3504,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3505,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
3506,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
